university_admission_code,university_code,university_name,institution_type,region,province,major_group_code,major_group_name,submajor_code,submajor_name,major_admission_code,major_code,major_name,admission_method,subject_combination,combination_group,cutoff_score,score_scale,cutoff_score_30,is_scale_40,weighted_subject,weighted_subject_factor,gender_requirement,honors_program,campus,cutoff_2021,cutoff_2022,cutoff_2023,cutoff_2024,years_observed,cutoff_avg_recent,cutoff_std_recent,cutoff_trend,history_ambiguous,job_category,mapping_basis,mapping_confidence,job_demand_level,job_posting_count,job_avg_salary_million,job_median_salary_million,job_avg_experience_months,note
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7520201,7520201,Kỹ thuật điện,THPTQG,D01,D,22.25,30,22.25,False,,,,,,,,20.5,22.25,2,21.38,0.88,Tăng,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7520201,7520201,Kỹ thuật điện,THPTQG,C01,C,22.25,30,22.25,False,,,,,,,18.0,20.5,22.25,3,20.25,1.74,Tăng,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7520216,7520216,Kỹ thuật điều khiển và tự động hoá,THPTQG,A00,A,24.5,30,24.5,False,,,,,,22.0,,23.5,24.5,3,24.0,0.5,Tăng,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7520216,7520216,Kỹ thuật điều khiển và tự động hoá,THPTQG,A01,A,24.5,30,24.5,False,,,,,,22.0,,23.5,24.5,3,24.0,0.5,Tăng,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7520216,7520216,Kỹ thuật điều khiển và tự động hoá,THPTQG,D01,D,24.5,30,24.5,False,,,,,,,,23.5,24.5,2,24.0,0.5,Tăng,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Điện lạnh - Điện tử - Điện - Tự động hóa,,,7520216,7520216,Kỹ thuật điều khiển và tự động hoá,THPTQG,C01,C,24.5,30,24.5,False,,,,,,22.0,,23.5,24.5,3,24.0,0.5,Tăng,False,kỹ_thuật_điện_điện_tử_viễn_thông,major_name_keyword,high,Ổn định,1236.0,15.330347144456889,13.5,15.114077669902912,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520218,7520218,Kỹ thuật Robot và Trí tuệ nhân tạo,THPTQG,A00,A,23.25,30,23.25,False,,,,,,,20.0,22.5,23.25,3,21.92,1.39,Tăng,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520218,7520218,Kỹ thuật Robot và Trí tuệ nhân tạo,THPTQG,A01,A,23.25,30,23.25,False,,,,,,,20.0,22.5,23.25,3,21.92,1.39,Tăng,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520218,7520218,Kỹ thuật Robot và Trí tuệ nhân tạo,THPTQG,D01,D,23.25,30,23.25,False,,,,,,,,22.5,23.25,2,22.88,0.38,Tăng,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520218,7520218,Kỹ thuật Robot và Trí tuệ nhân tạo,THPTQG,C01,C,23.25,30,23.25,False,,,,,,,20.0,22.5,23.25,3,21.92,1.39,Tăng,False,công_nghệ_thông_tin_kỹ_thuật_số,major_name_keyword,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ sinh - Hóa,,,7520301,7520301,Kỹ thuật hoá học Chương trình tiên tiến,THPTQG,A00,A,19.0,30,19.0,False,,,,,,19.0,19.5,19.0,19.0,4,19.17,0.24,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ sinh - Hóa,,,7520301,7520301,Kỹ thuật hoá học Chương trình tiên tiến,THPTQG,A01,A,19.0,30,19.0,False,,,,,,19.0,19.5,19.0,19.0,4,19.17,0.24,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ sinh - Hóa,,,7520301,7520301,Kỹ thuật hoá học Chương trình tiên tiến,THPTQG,B00,B,19.0,30,19.0,False,,,,,,,,19.0,19.0,2,19.0,0.0,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ sinh - Hóa,,,7520301,7520301,Kỹ thuật hoá học Chương trình tiên tiến,THPTQG,D07,D,19.0,30,19.0,False,,,,,,19.0,19.5,19.0,19.0,4,19.17,0.24,Ổn định,False,sản_xuất_lao_động_phổ_thông_cơ_khí,major_name_keyword,high,Rất cao,6341.0,14.25411899313501,12.5,15.09746096830153,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520320,7520320,Kỹ thuật môi trường,THPTQG,A00,A,16.0,30,16.0,False,,,,,,,15.0,15.5,16.0,3,15.5,0.41,Tăng,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520320,7520320,Kỹ thuật môi trường,THPTQG,B00,B,16.0,30,16.0,False,,,,,,,15.0,15.5,16.0,3,15.5,0.41,Tăng,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520320,7520320,Kỹ thuật môi trường,THPTQG,C04,C,16.0,30,16.0,False,,,,,,,,15.5,16.0,2,15.75,0.25,Tăng,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520320,7520320,Kỹ thuật môi trường,THPTQG,D01,D,16.0,30,16.0,False,,,,,,,15.0,15.5,16.0,3,15.5,0.41,Tăng,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520501,7520501,Kỹ thuật địa chất,THPTQG,A00,A,15.0,30,15.0,False,,,,,,,15.0,16.0,15.0,3,15.33,0.47,Giảm,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520501,7520501,Kỹ thuật địa chất,THPTQG,A01,A,15.0,30,15.0,False,,,,,,,15.0,16.0,15.0,3,15.33,0.47,Giảm,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520501,7520501,Kỹ thuật địa chất,THPTQG,C04,C,15.0,30,15.0,False,,,,,,,15.0,16.0,15.0,3,15.33,0.47,Giảm,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520501,7520501,Kỹ thuật địa chất,THPTQG,D01,D,15.0,30,15.0,False,,,,,,,15.0,16.0,15.0,3,15.33,0.47,Giảm,False,nông_nghiệp_năng_lượng_môi_trường,major_name_keyword,high,Ổn định,322.0,15.25242718446602,14.0,18.16770186335404,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520502,7520502,Kỹ thuật địa vật lý,THPTQG,A00,A,16.0,30,16.0,False,,,,,,16.0,18.0,18.0,16.0,4,17.33,0.94,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520502,7520502,Kỹ thuật địa vật lý,THPTQG,A01,A,16.0,30,16.0,False,,,,,,16.0,18.0,18.0,16.0,4,17.33,0.94,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520502,7520502,Kỹ thuật địa vật lý,THPTQG,D07,D,16.0,30,16.0,False,,,,,,,,18.0,16.0,2,17.0,1.0,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520502,7520502,Kỹ thuật địa vật lý,THPTQG,A04,A,16.0,30,16.0,False,,,,,,,,18.0,16.0,2,17.0,1.0,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520503,7520503,Kỹ thuật trắc địa - bản đồ,THPTQG,A00,A,15.5,30,15.5,False,,,,,,15.0,15.0,15.0,15.5,4,15.17,0.24,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520503,7520503,Kỹ thuật trắc địa - bản đồ,THPTQG,C04,C,15.5,30,15.5,False,,,,,,,,15.0,15.5,2,15.25,0.25,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520503,7520503,Kỹ thuật trắc địa - bản đồ,THPTQG,D01,D,15.5,30,15.5,False,,,,,,15.0,15.0,15.0,15.5,4,15.17,0.24,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520503,7520503,Kỹ thuật trắc địa - bản đồ,THPTQG,D10,D,15.5,30,15.5,False,,,,,,,,15.0,15.5,2,15.25,0.25,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520505,7520505,Đá quý Đá mỹ nghệ,THPTQG,A00,A,15.0,30,15.0,False,,,,,,,15.0,15.0,15.0,3,15.0,0.0,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520505,7520505,Đá quý Đá mỹ nghệ,THPTQG,C04,C,15.0,30,15.0,False,,,,,,,15.0,15.0,15.0,3,15.0,0.0,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520505,7520505,Đá quý Đá mỹ nghệ,THPTQG,D01,D,15.0,30,15.0,False,,,,,,,15.0,15.0,15.0,3,15.0,0.0,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520505,7520505,Đá quý Đá mỹ nghệ,THPTQG,D10,D,15.0,30,15.0,False,,,,,,,15.0,15.0,15.0,3,15.0,0.0,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520601,7520601,Kỹ thuật mỏ,THPTQG,A00,A,17.0,30,17.0,False,,,,,,,16.0,17.0,17.0,3,16.67,0.47,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520601,7520601,Kỹ thuật mỏ,THPTQG,A01,A,17.0,30,17.0,False,,,,,,,16.0,17.0,17.0,3,16.67,0.47,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520601,7520601,Kỹ thuật mỏ,THPTQG,D01,D,17.0,30,17.0,False,,,,,,,16.0,17.0,17.0,3,16.67,0.47,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520601,7520601,Kỹ thuật mỏ,THPTQG,C01,C,17.0,30,17.0,False,,,,,,,16.0,17.0,17.0,3,16.67,0.47,Ổn định,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520604,7520604,Kỹ thuật dầu khí,THPTQG,A00,A,19.0,30,19.0,False,,,,,,16.0,18.0,18.5,19.0,4,18.5,0.41,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520604,7520604,Kỹ thuật dầu khí,THPTQG,A01,A,19.0,30,19.0,False,,,,,,16.0,18.0,18.5,19.0,4,18.5,0.41,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520604,7520604,Kỹ thuật dầu khí,THPTQG,D01,D,19.0,30,19.0,False,,,,,,,,18.5,19.0,2,18.75,0.25,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520604,7520604,Kỹ thuật dầu khí,THPTQG,D07,D,19.0,30,19.0,False,,,,,,,,18.5,19.0,2,18.75,0.25,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520605,7520605,Kỹ thuật khí thiên nhiên,THPTQG,A00,A,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520605,7520605,Kỹ thuật khí thiên nhiên,THPTQG,A01,A,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520605,7520605,Kỹ thuật khí thiên nhiên,THPTQG,D01,D,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Tài nguyên - Môi trường,,,7520605,7520605,Kỹ thuật khí thiên nhiên,THPTQG,D07,D,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520606,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên,THPTQG,A00,A,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,công_nghệ_thông_tin_kỹ_thuật_số,major_group_rule,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520606,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên,THPTQG,A01,A,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,công_nghệ_thông_tin_kỹ_thuật_số,major_group_rule,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520606,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên,THPTQG,D01,D,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,công_nghệ_thông_tin_kỹ_thuật_số,major_group_rule,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Công nghệ thông tin - Tin học,,,7520606,7520606,Công nghệ số trong thăm dò và khai thác tài nguyên thiên,THPTQG,D07,D,16.0,30,16.0,False,,,,,,,18.0,18.0,16.0,3,17.33,0.94,Giảm,False,công_nghệ_thông_tin_kỹ_thuật_số,major_group_rule,high,Trung bình,1903.0,19.09273840769904,16.0,22.09038360483447,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520607,7520607,Kỹ thuật tuyển khoáng,THPTQG,A00,A,18.0,30,18.0,False,,,,,,,16.0,15.0,18.0,3,16.33,1.25,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520607,7520607,Kỹ thuật tuyển khoáng,THPTQG,D07,D,18.0,30,18.0,False,,,,,,,16.0,15.0,18.0,3,16.33,1.25,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520607,7520607,Kỹ thuật tuyển khoáng,THPTQG,B00,B,18.0,30,18.0,False,,,,,,,,15.0,18.0,2,16.5,1.5,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Mỏ - Địa chất,,,7520607,7520607,Kỹ thuật tuyển khoáng,THPTQG,A06,A,18.0,30,18.0,False,,,,,,,,15.0,18.0,2,16.5,1.5,Tăng,False,cần_xác_nhận_liên_ngành,conflicting_categories,ambiguous,Chưa xác định,,,,,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580109,7580109,Quản lý phát triển đô thị và Bất động sản,THPTQG,A00,A,24.1,30,24.1,False,,,,,,,16.5,22.5,24.1,3,21.03,3.27,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580109,7580109,Quản lý phát triển đô thị và Bất động sản,THPTQG,C04,C,24.1,30,24.1,False,,,,,,,16.5,22.5,24.1,3,21.03,3.27,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580109,7580109,Quản lý phát triển đô thị và Bất động sản,THPTQG,D01,D,24.1,30,24.1,False,,,,,,,16.5,22.5,24.1,3,21.03,3.27,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580109,7580109,Quản lý phát triển đô thị và Bất động sản,THPTQG,D10,D,24.1,30,24.1,False,,,,,,,16.5,22.5,24.1,3,21.03,3.27,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580201,7580201,Kỹ thuật xây dựng,THPTQG,A00,A,20.5,30,20.5,False,,,,,,,15.5,21.0,20.5,3,19.0,2.48,Giảm,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580201,7580201,Kỹ thuật xây dựng,THPTQG,A01,A,20.5,30,20.5,False,,,,,,,15.5,21.0,20.5,3,19.0,2.48,Giảm,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580201,7580201,Kỹ thuật xây dựng,THPTQG,D01,D,20.5,30,20.5,False,,,,,,,,,20.5,1,20.5,,Không đủ dữ liệu,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580201,7580201,Kỹ thuật xây dựng,THPTQG,C04,C,20.5,30,20.5,False,,,,,,,,21.0,20.5,2,20.75,0.25,Giảm,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580204,7580204,Xây dựng công trình ngắm thành phố và Hệ thống tàu điện,THPTQG,A00,A,16.0,30,16.0,False,,,,,,,15.0,15.0,16.0,3,15.33,0.47,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580204,7580204,Xây dựng công trình ngắm thành phố và Hệ thống tàu điện,THPTQG,A01,A,16.0,30,16.0,False,,,,,,,15.0,15.0,16.0,3,15.33,0.47,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580204,7580204,Xây dựng công trình ngắm thành phố và Hệ thống tàu điện,THPTQG,D01,D,16.0,30,16.0,False,,,,,,,15.0,15.0,16.0,3,15.33,0.47,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580204,7580204,Xây dựng công trình ngắm thành phố và Hệ thống tàu điện,THPTQG,C04,C,16.0,30,16.0,False,,,,,,,15.0,15.0,16.0,3,15.33,0.47,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580205,7580205,Kỹ thuật xây dựng công trình giao thông,THPTQG,A00,A,17.0,30,17.0,False,,,,,,,15.0,15.0,17.0,3,15.67,0.94,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580205,7580205,Kỹ thuật xây dựng công trình giao thông,THPTQG,A01,A,17.0,30,17.0,False,,,,,,,15.0,15.0,17.0,3,15.67,0.94,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580205,7580205,Kỹ thuật xây dựng công trình giao thông,THPTQG,D01,D,17.0,30,17.0,False,,,,,,,15.0,15.0,17.0,3,15.67,0.94,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580205,7580205,Kỹ thuật xây dựng công trình giao thông,THPTQG,C04,C,17.0,30,17.0,False,,,,,,,15.0,15.0,17.0,3,15.67,0.94,Tăng,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
MDA,MDA,Trường Đại Học Mỏ Địa Chất,,,,,Xây dựng - Kiến trúc - Giao thông,,,7580211,7580211,Địa kỹ thuật xây dựng,THPTQG,A00,A,16.0,30,16.0,False,,,,,,15.0,15.0,16.0,16.0,4,15.67,0.47,Ổn định,False,xây_dựng_kiến_trúc_bất_động_sản,major_name_keyword,high,Trung bình,2809.0,19.24635128334172,16.0,22.25062299750801,
