year,exam_program,province_code,candidate_count,mean_math_score,mean_literature_score,mean_physics_score,mean_chemistry_score,mean_biology_score,mean_history_score,mean_geography_score,mean_civics_score,mean_economics_law_score,mean_informatics_score,mean_industrial_technology_score,mean_agricultural_technology_score,mean_foreign_language_score,mean_a00_score,mean_a01_score,mean_a02_score,mean_b00_score,mean_c00_score,mean_c01_score,mean_c02_score,mean_d01_score,mean_d07_score,count_math_score,count_literature_score,count_physics_score,count_chemistry_score,count_biology_score,count_history_score,count_geography_score,count_civics_score,count_economics_law_score,count_informatics_score,count_industrial_technology_score,count_agricultural_technology_score,count_foreign_language_score,count_a00_score,count_a01_score,count_a02_score,count_b00_score,count_c00_score,count_c01_score,count_c02_score,count_d01_score,count_d07_score
2023,pre_2025,22,15386,6.3784,6.5148,6.7745,6.8414,5.9631,5.7977,5.8909,8.0728,,,,,5.317,21.3856,20.1397,20.5035,20.5767,18.1672,21.1467,21.209,18.9617,20.1868,15218,15195,4252,4249,4204,11002,10983,7988,0,0,0,0,12101,4234,4124,4190,4202,10975,4125,4125,12047,4107
2023,pre_2025,23,9690,5.14,6.7362,6.8013,6.9242,6.4556,6.0124,6.2223,8.2642,,,,,4.4175,21.2407,20.2122,20.7867,20.9124,18.9288,21.3492,21.4741,16.6498,20.3225,9469,9594,1218,1223,1194,8380,8379,7091,0,0,0,0,8284,1214,1169,1185,1194,8374,1172,1173,8273,1168
2023,pre_2025,24,9635,6.7673,7.8283,6.9363,6.9552,6.4006,6.395,6.4252,8.7045,,,,,5.3734,21.6591,20.6028,21.1294,21.1534,20.5541,22.7561,22.7726,20.6044,20.6076,9487,9520,3022,3031,2990,6505,6501,4978,0,0,0,0,7996,3017,2957,2976,2990,6500,2955,2955,7976,2954
2023,pre_2025,25,20405,7.1283,7.3733,7.1249,7.2538,6.7537,6.7272,6.7889,8.9799,,,,,5.8553,22.1511,20.848,21.6499,21.7816,20.8471,22.3164,22.4412,20.7514,20.9686,20254,20171,9765,9779,9715,10462,10459,8067,0,0,0,0,17722,9744,9593,9683,9715,10456,9626,9624,17674,9577
2023,pre_2025,26,20845,6.7193,6.8623,6.6742,6.9664,6.3504,6.3986,6.3607,8.6787,,,,,5.3888,21.2732,19.9843,20.6545,20.9554,19.5216,21.2995,21.5871,19.31,20.2656,20555,20451,8679,8691,8607,11877,11867,9372,0,0,0,0,17918,8646,8445,8570,8606,11860,8466,8468,17844,8427
2023,pre_2025,27,11149,6.6699,7.6688,7.0992,7.0775,6.6551,6.7684,6.7011,8.8691,,,,,5.7798,21.9812,21.0731,21.5747,21.5551,21.0974,22.6992,22.6687,20.6622,21.0376,10975,11026,3370,3370,3331,7698,7697,6142,0,0,0,0,9439,3362,3297,3323,3331,7693,3292,3293,9417,3291
2023,pre_2025,28,36480,5.8757,7.6786,6.7849,6.7579,6.2549,6.0075,6.2207,8.3587,,,,,4.8832,21.1396,19.9015,20.6338,20.6114,19.9107,22.0282,21.9965,18.8626,19.8616,35783,35961,8787,8797,8662,27196,27179,22752,0,0,0,0,31471,8757,8560,8626,8659,27155,8549,8546,31374,8542
2023,pre_2025,29,36886,6.0694,7.285,6.7559,6.8993,6.3074,6.1481,6.2202,8.2161,,,,,5.0082,21.2044,19.9583,20.6174,20.7676,19.6313,21.6573,21.7779,18.5751,20.0735,36403,36273,9807,9844,9716,26596,26585,23725,0,0,0,0,33271,9782,9462,9655,9714,26576,9493,9492,33196,9443
2023,pre_2025,30,17249,6.1869,7.7473,7.1646,7.1398,6.1856,6.3466,6.4006,8.6166,,,,,5.3901,22.0463,20.8963,21.1046,21.0822,20.4986,22.6403,22.6061,19.99,20.8558,16981,16992,3865,3876,3799,13198,13193,9997,0,0,0,0,13755,3850,3726,3777,3799,13187,3715,3715,13714,3721
2023,pre_2025,31,11168,5.7199,6.519,6.6391,6.9398,6.3327,6.0498,6.0369,8.0599,,,,,4.9855,20.9816,19.9622,20.3632,20.6749,18.5401,20.8386,21.1417,17.3899,20.2526,10981,11031,1988,1997,1963,9083,9059,8337,0,0,0,0,10252,1983,1917,1949,1962,9051,1924,1924,10224,1914
2023,pre_2025,32,8413,5.8759,6.4533,6.5886,6.7314,6.1394,5.7289,5.9458,7.8381,,,,,4.7813,20.8141,19.7946,20.2329,20.3812,18.1072,20.6021,20.7351,17.2162,19.9156,8191,8273,2446,2449,2388,5882,5870,5380,0,0,0,0,7752,2438,2340,2378,2387,5864,2346,2346,7716,2334
2023,pre_2025,33,13029,6.2146,6.9192,6.8562,7.0187,6.2753,5.8945,5.9999,8.0804,,,,,5.2567,21.5337,20.7024,20.7877,20.9672,18.8105,21.4652,21.5929,18.5214,20.8025,12794,12813,3700,3733,3687,9147,9159,8355,0,0,0,0,11962,3687,3555,3643,3686,9139,3596,3594,11917,3547
2023,pre_2025,34,17197,6.102,6.2703,6.7188,6.7796,6.2383,5.7137,5.8113,7.7699,,,,,5.0457,20.9476,19.9873,20.4118,20.4791,17.6862,20.6631,20.7105,17.5794,20.0205,16726,16959,5929,5935,5879,11090,11077,10112,0,0,0,0,15906,5908,5819,5852,5879,11071,5816,5816,15864,5802
2023,pre_2025,35,13870,6.1418,6.9389,6.6661,6.8668,5.9646,5.6058,5.6177,7.4368,,,,,5.3713,20.9642,19.9382,20.0616,20.266,17.9624,21.3901,21.5896,18.8235,20.1254,13638,13726,4989,4997,4956,8754,8741,7431,0,0,0,0,12332,4984,4879,4944,4956,8737,4934,4934,12310,4875
2023,pre_2025,36,5028,5.999,6.3975,6.6562,6.8656,6.4463,5.9555,6.0611,7.9614,,,,,4.7496,20.9386,19.7347,20.5316,20.75,18.3579,20.6264,20.8402,17.2567,19.9195,4913,4966,1487,1475,1453,3499,3492,3237,0,0,0,0,4687,1473,1442,1451,1453,3488,1441,1441,4666,1428
2023,pre_2025,37,18897,6.3622,6.3304,6.8076,6.8827,6.4308,5.9451,6.0239,8.1719,,,,,5.6647,21.2354,20.8782,20.788,20.8621,18.1884,20.91,20.9762,18.5287,20.942,18683,18744,6312,6299,6268,12458,12445,11349,0,0,0,0,17589,6285,6209,6257,6268,12439,6244,6242,17544,6186
2023,pre_2025,38,14861,5.6894,6.4576,6.4527,6.7081,6.3103,5.6802,5.8719,7.816,,,,,4.7745,20.4514,19.5327,20.0575,20.3144,17.857,20.5707,20.8251,17.0524,19.7795,14535,14642,4332,4333,4254,10392,10373,9604,0,0,0,0,13829,4311,4199,4235,4254,10368,4198,4196,13788,4183
2023,pre_2025,39,10666,6.1045,6.0034,6.4105,6.7614,6.2408,5.6758,5.9185,7.7999,,,,,4.9643,20.5745,19.8078,20.0504,20.4053,17.5399,19.9458,20.292,17.1717,20.1449,10443,10531,3190,3191,3156,7398,7384,6854,0,0,0,0,9952,3178,3089,3143,3155,7382,3112,3111,9920,3079
2023,pre_2025,40,21042,5.6112,6.1077,6.2077,6.4184,6.0709,5.4005,5.7267,7.6507,,,,,4.6591,19.8581,19.0969,19.5065,19.7308,17.1042,19.8543,20.0538,16.6402,19.2828,20698,20767,6349,6363,6285,14482,14453,12760,0,0,0,0,19019,6319,6202,6244,6283,14438,6213,6211,18957,6179
2023,pre_2025,41,14487,6.1903,6.4795,6.3264,6.4739,6.213,5.5832,5.885,8.0187,,,,,5.5712,20.0298,19.7821,19.7733,19.9254,17.7711,20.2958,20.4419,18.7176,19.9122,14309,14311,6003,5996,5948,8362,8339,6085,0,0,0,0,11990,5980,5811,5933,5948,8325,5908,5906,11934,5789
2023,pre_2025,42,14687,6.3816,7.1487,6.5425,6.8398,6.7028,5.9791,6.2191,8.3222,,,,,5.6268,20.77,20.4174,20.6312,20.9331,19.2409,21.2774,21.5737,19.2894,20.6972,14490,14536,5058,5073,5025,9498,9486,8712,0,0,0,0,13659,5044,4920,4998,5024,9483,4987,4987,13628,4912
2023,pre_2025,43,10930,6.2778,6.5813,6.4157,6.5031,6.2869,5.9695,6.2324,8.3149,,,,,5.1674,20.0706,19.1321,19.8607,19.9436,18.7224,20.2528,20.328,18.2514,19.2028,10752,10799,4514,4506,4456,6338,6315,5641,0,0,0,0,10121,4497,4448,4447,4454,6313,4438,4436,10088,4436
2023,pre_2025,44,14218,7.0166,7.2301,6.8873,7.1964,6.9995,6.6915,6.6765,9.0312,,,,,6.7163,21.6535,21.5387,21.4819,21.7882,20.5478,21.7779,22.0841,21.3209,21.8265,13997,14043,6631,6646,6578,7464,7441,5152,0,0,0,0,11458,6615,6280,6551,6578,7437,6542,6543,11428,6273
2023,pre_2025,45,6121,5.8523,6.3512,6.2734,6.5561,6.2871,5.6714,5.8213,7.8783,,,,,4.935,20.0777,19.4394,19.8046,20.0948,17.7708,20.0719,20.3529,17.2737,19.699,5991,6042,1809,1814,1804,4238,4224,3784,0,0,0,0,5562,1804,1753,1795,1804,4219,1788,1788,5541,1749
2023,pre_2025,46,10229,6.1411,6.595,6.232,6.5582,6.4372,5.8541,6.0946,8.2954,,,,,5.137,19.9264,19.2357,19.8021,20.1213,18.4036,20.1962,20.5211,18.1678,19.5579,10045,10121,3788,3803,3766,6369,6352,5390,0,0,0,0,9139,3775,3717,3741,3766,6348,3733,3731,9118,3709
2023,pre_2025,47,12900,6.2,6.6668,6.5269,6.7683,6.5039,5.9557,5.9938,8.232,,,,,5.2423,20.6104,20.0104,20.3557,20.5962,18.5229,20.7438,20.9783,18.2494,20.2398,12663,12748,3898,3889,3854,8884,8861,8290,0,0,0,0,12168,3873,3847,3837,3853,8857,3830,3829,12129,3823
2023,pre_2025,48,33158,6.1493,6.4544,6.3531,6.5702,6.1871,5.6778,5.8927,8.1225,,,,,5.6674,20.164,19.9271,19.7806,20.0051,17.8523,20.3887,20.6013,18.9368,20.1362,32688,32720,11351,11360,11263,21423,21377,15048,0,0,0,0,26074,11309,10986,11222,11262,21366,11189,11191,25980,10962
2023,pre_2025,49,15653,6.4172,6.199,6.2483,6.7811,6.4637,6.0558,6.1777,8.5009,,,,,5.41,20.1883,19.3864,19.8673,20.4069,18.1811,19.8833,20.4174,18.2508,19.913,15332,15519,7446,7464,7409,8121,8071,6545,0,0,0,0,13911,7437,7355,7382,7409,8070,7376,7376,13890,7346
2023,pre_2025,50,15678,6.2363,6.9485,6.1453,6.6992,6.5931,6.0313,6.153,8.3599,,,,,5.2525,19.9788,19.1769,19.8729,20.4321,18.9627,20.5054,21.0555,18.6946,19.728,15440,15518,5886,5915,5851,9692,9650,7987,0,0,0,0,13773,5876,5759,5814,5850,9645,5795,5795,13744,5755
2023,pre_2025,51,19942,6.3447,7.5002,6.4893,6.8897,6.841,6.4516,6.5035,8.643,,,,,5.5586,20.6484,19.9655,20.5917,21.0054,20.34,21.4835,21.8851,19.6749,20.3561,19488,19738,6780,6800,6719,13012,12971,11085,0,0,0,0,17774,6760,6635,6681,6718,12962,6674,6673,17740,6618
2023,pre_2025,52,12925,6.6254,6.3804,6.2653,6.3057,6.1815,5.9096,6.1213,8.5271,,,,,6.192,19.807,20.0202,19.6836,19.7238,18.3064,19.985,20.0218,19.5417,20.0418,12760,12802,6590,6589,6552,6243,6235,4836,0,0,0,0,11231,6573,6410,6539,6551,6233,6531,6531,11201,6399
2023,pre_2025,53,15455,6.6121,7.5642,6.4436,6.8707,6.5773,6.1278,6.3348,8.5153,,,,,5.4364,20.5956,19.7444,20.2977,20.729,19.8551,21.4772,21.9035,19.6994,20.1602,15222,15297,7175,7209,7168,8146,8123,7572,0,0,0,0,14685,7161,7077,7123,7168,8120,7109,7109,14655,7067
2023,pre_2025,54,14423,5.8065,6.7414,6.1004,6.4823,6.5791,6.0792,6.0157,8.3193,,,,,5.0186,19.6652,19.0694,19.7663,20.1615,18.6869,20.3183,20.6888,17.8763,19.4289,14117,14269,4023,4062,4014,10298,10274,8579,0,0,0,0,12550,4013,3937,3965,4012,10271,3951,3952,12529,3934
2023,pre_2025,55,12061,6.2993,6.8313,6.4281,6.9217,6.8349,6.0557,6.1413,8.3689,,,,,5.4699,20.7153,20.1153,20.6093,21.1774,18.9284,20.8612,21.2846,18.803,20.5232,11702,11645,4256,4443,4385,7481,7470,6379,0,0,0,0,10510,4225,4092,4167,4382,7461,4110,4106,10457,4070
2023,pre_2025,56,12117,6.3032,6.57,6.373,6.9463,6.7699,5.9765,6.1478,8.5331,,,,,5.0908,20.6438,19.6651,20.4631,21.0336,18.5071,20.6418,21.2166,18.2179,20.2275,11920,12003,4003,4012,3975,8043,8037,6622,0,0,0,0,10532,3987,3905,3950,3973,8036,3945,3945,10512,3891
2023,pre_2025,57,10435,6.3718,6.4788,6.587,6.9742,7.0644,6.3664,6.4351,8.6824,,,,,5.4758,20.8875,20.1889,20.9811,21.368,19.1565,20.6669,21.0608,18.5934,20.5788,10249,10336,3187,3205,3180,7179,7157,6042,0,0,0,0,9192,3175,3138,3149,3179,7156,3141,3141,9176,3127
2023,pre_2025,58,9196,5.4772,6.3296,5.8697,6.5406,6.5915,5.562,5.8206,8.0701,,,,,4.3837,19.2994,18.2644,19.3587,20.0329,17.5198,19.6885,20.35,16.3067,18.9224,8960,9093,2236,2255,2229,6893,6880,6259,0,0,0,0,8464,2233,2189,2206,2227,6878,2194,2194,8455,2186
2023,pre_2025,59,10045,5.6469,7.026,6.1445,6.4468,6.5061,5.7287,5.8668,8.0936,,,,,4.7623,19.637,19.0617,19.6902,19.9838,18.4727,20.592,20.8996,17.6104,19.3666,9782,9937,2707,2722,2699,7260,7233,6473,0,0,0,0,9131,2694,2646,2670,2697,7230,2660,2658,9112,2636
2023,pre_2025,60,6382,6.4417,7.1364,6.2742,6.7353,6.7813,6.3451,6.3744,8.5036,,,,,5.1843,20.2857,19.4155,20.3094,20.7804,19.7939,20.7712,21.2333,18.9042,19.8764,6146,6249,2409,2419,2358,3902,3878,3388,0,0,0,0,5742,2392,2332,2333,2357,3878,2330,2327,5723,2321
2023,pre_2025,61,9776,6.0276,6.4387,5.917,6.2376,6.4657,6.0942,6.2584,8.469,,,,,4.8361,18.9922,18.1242,19.2148,19.544,18.7374,19.2485,19.5693,17.3154,18.436,9595,9665,4462,4476,4442,5252,5241,5044,0,0,0,0,9456,4455,4404,4421,4442,5239,4405,4405,9445,4398
2023,pre_2025,62,6685,5.1117,6.7106,6.1947,6.6864,6.3329,5.9144,6.1543,7.5855,,,,,4.1105,20.1656,18.8533,19.7858,20.3213,18.7349,20.4008,20.9164,15.9585,19.3636,6200,6589,764,774,730,5845,5805,5148,0,0,0,0,5888,761,722,719,730,5796,717,718,5873,722
2023,pre_2025,63,7384,5.6662,6.22,6.0759,6.5143,6.1521,5.8844,5.952,7.8862,,,,,4.3625,19.6712,18.3464,19.3026,19.7554,17.941,19.6157,20.0583,16.3871,18.7789,7231,7280,2384,2385,2341,4946,4930,4453,0,0,0,0,6789,2373,2321,2331,2340,4930,2318,2318,6769,2312
2023,pre_2025,64,6937,5.6687,6.6193,6.066,6.6787,6.4546,5.8566,6.0859,8.2458,,,,,4.4013,19.6907,18.2287,19.4565,20.0787,18.4823,19.8346,20.4449,16.8239,18.8432,6685,6840,1938,1953,1926,4936,4922,4420,0,0,0,0,6335,1932,1894,1904,1925,4919,1896,1896,6318,1890
2024,pre_2025,1,107867,6.7472,7.7589,6.8065,6.2195,5.9122,6.6172,7.0575,8.1216,,,,,6.2047,20.8953,21.5095,20.5993,20.0131,21.5133,22.2186,21.6072,21.1854,20.8397,106554,106636,29394,29349,29006,76953,76875,62765,0,0,0,0,89232,29149,27149,28830,29003,76831,28444,28428,88664,26968
2024,pre_2025,2,87322,6.9836,6.6548,6.3402,6.4937,6.2206,6.6216,7.2013,8.3088,,,,,6.7347,20.2599,20.903,19.9894,20.1576,20.4475,20.4593,20.5888,20.5858,20.9932,86491,85678,49185,49457,49065,36799,36613,29330,0,0,0,0,73288,48871,44329,48514,49048,36571,48225,48189,72617,44135
2024,pre_2025,3,25530,6.7945,7.9987,7.0187,6.6689,6.4162,6.8504,7.5769,8.6071,,,,,5.9998,21.5107,21.365,21.2632,20.9094,22.3564,22.9928,22.6276,21.2294,20.9653,25400,25346,8074,8072,7989,17197,17195,14553,0,0,0,0,22188,8037,7659,7962,7988,17182,7931,7921,22113,7642
2024,pre_2025,4,13414,6.6158,6.5654,6.6276,6.3833,5.6569,6.0371,6.7145,7.8279,,,,,6.106,20.5729,20.8151,19.8426,19.6145,19.4038,20.655,20.3811,19.647,20.4639,13230,13171,5881,5896,5820,7354,7333,5983,0,0,0,0,11376,5826,5474,5754,5817,7323,5717,5716,11269,5431
2024,pre_2025,5,6920,4.5847,6.0527,6.0072,6.3096,6.0721,5.7968,6.439,7.29,,,,,3.9158,19.5912,19.097,19.369,19.656,18.2291,20.0029,20.258,14.6806,19.3906,6644,6881,486,482,468,6352,6373,5613,0,0,0,0,6031,477,462,463,468,6327,461,459,6011,453
2024,pre_2025,6,5506,5.1024,5.8992,6.4652,6.4028,6.1194,6.4727,6.8037,7.7024,,,,,4.3845,20.2736,20.3367,20.0481,19.9161,19.0788,20.3803,20.2603,15.599,20.221,5115,5383,668,653,580,4746,4723,3904,0,0,0,0,4499,643,586,569,579,4718,559,556,4463,563
2024,pre_2025,7,4188,5.5991,6.4651,6.2226,6.2531,6.3066,6.3936,7.0451,7.652,,,,,4.2492,19.7017,18.5045,19.7532,19.79,19.8341,20.1057,20.1143,16.3787,18.5084,3979,4125,822,817,777,3345,3329,2997,0,0,0,0,3758,812,774,772,777,3322,766,764,3744,765
2024,pre_2025,8,8356,5.9834,7.1763,6.7047,6.3083,6.4973,6.5719,7.3681,8.2165,,,,,4.782,20.5916,20.1808,20.7795,20.364,21.0616,21.712,21.2855,18.2965,19.7353,8176,8302,1390,1389,1364,6911,6902,5813,0,0,0,0,7149,1379,1338,1354,1364,6892,1347,1346,7135,1327
2024,pre_2025,9,8984,6.0875,6.5851,6.9894,7.5162,7.3198,7.0195,7.2899,8.2448,,,,,5.3519,22.1671,21.3618,22.0041,22.5244,20.8238,21.7622,22.2814,18.2372,21.8741,8789,8918,1155,1157,1129,7785,7771,7039,0,0,0,0,8132,1147,1099,1118,1128,7770,1103,1102,8118,1092
2024,pre_2025,10,9469,5.518,6.7845,6.5154,6.4483,6.3273,6.3463,7.1422,8.1048,,,,,4.6348,20.5385,20.1468,20.4123,20.3551,20.179,21.3804,21.2906,17.4786,20.0377,9222,9351,1252,1229,1174,8104,8079,6381,0,0,0,0,7452,1215,1173,1162,1174,8068,1153,1152,7404,1141
2024,pre_2025,11,3174,5.3303,6.5508,6.6017,6.7448,6.5802,6.6642,7.1942,8.1667,,,,,4.2626,20.9192,19.927,20.7551,20.8657,20.3786,20.8818,21.1052,16.4649,20.1451,2977,3133,295,290,268,2842,2834,2245,0,0,0,0,2516,284,265,263,268,2827,261,260,2498,255
2024,pre_2025,12,16713,5.9488,7.1898,6.5098,6.809,6.1661,6.3316,6.9519,7.9931,,,,,4.9828,21.0105,19.98,20.3682,20.6687,20.415,21.6226,21.9087,18.7538,20.2694,16469,16587,3426,3439,3392,13174,13161,9963,0,0,0,0,13204,3415,3268,3369,3392,13148,3334,3335,13166,3265
2024,pre_2025,13,8687,5.6165,6.6472,6.8387,7.0318,6.3965,6.2744,6.878,7.7961,,,,,5.1536,21.5926,21.1783,20.9799,21.1764,19.7468,21.6824,21.8802,17.8614,21.3761,8483,8635,885,880,862,7744,7729,6155,0,0,0,0,7021,873,856,854,861,7720,845,844,7003,844
2024,pre_2025,14,12584,5.2406,6.5222,6.6415,6.8084,6.5703,6.4193,7.0746,7.9398,,,,,4.3848,20.9116,19.9137,20.7104,20.8788,19.9863,20.9014,21.0771,16.3125,20.0687,11829,12471,1191,1199,1153,11304,11264,9401,0,0,0,0,10454,1176,1123,1129,1151,11246,1106,1105,10417,1111
2024,pre_2025,15,16382,6.455,7.8709,7.0616,7.0524,6.5396,7.0751,7.7053,8.6424,,,,,5.3861,21.9552,20.8877,21.45,21.4491,22.6508,22.7746,22.7677,20.1992,20.8651,16203,16287,3195,3198,3153,13085,13079,10396,0,0,0,0,13556,3177,3118,3134,3152,13074,3122,3121,13523,3106
2024,pre_2025,16,15461,6.9496,7.9211,7.4896,7.2527,7.0005,7.4403,8.0741,8.9627,,,,,6.0831,22.7495,21.7933,22.5046,22.2626,23.4211,23.4642,23.2126,21.7067,21.5367,15290,15359,3933,3935,3880,11440,11431,7746,0,0,0,0,11587,3920,3811,3865,3880,11429,3846,3844,11560,3801
2024,pre_2025,17,17848,6.0754,7.1833,6.9083,6.4345,6.2327,6.3629,6.9601,8.1158,,,,,5.751,21.0856,21.4596,20.908,20.433,20.4322,22.1834,21.7031,19.6266,20.9534,17689,17715,3298,3287,3233,14430,14428,11179,0,0,0,0,14041,3270,3145,3216,3233,14416,3186,3183,13984,3119
2024,pre_2025,18,21755,6.3853,7.4955,6.9163,6.7902,6.2685,6.6307,7.3639,8.4813,,,,,5.4288,21.4762,20.7403,20.9598,20.8292,21.4457,22.3176,22.1791,19.7849,20.5936,21601,21618,5370,5375,5322,16235,16230,12661,0,0,0,0,17599,5350,5194,5300,5320,16224,5263,5258,17552,5183
2024,pre_2025,19,17614,7.001,7.9657,7.4599,7.1727,6.2168,7.0317,7.6663,8.3568,,,,,5.978,22.5453,21.7141,21.5945,21.3052,22.6208,23.4353,23.1438,21.3003,21.4182,17489,17493,6225,6218,6170,11255,11240,8990,0,0,0,0,15101,6206,6090,6159,6169,11238,6116,6112,15078,6076
2024,pre_2025,21,23366,6.6428,7.751,7.0091,6.7564,6.2791,6.6586,7.3987,8.5767,,,,,5.5239,21.6094,20.8548,21.1476,20.8918,21.7274,22.8183,22.5435,20.5559,20.5798,23235,23164,6861,6869,6775,16350,16340,12078,0,0,0,0,18749,6840,6647,6749,6774,16326,6698,6697,18707,6632
2024,pre_2025,22,16329,6.4469,6.8444,6.7243,6.7118,5.7751,6.3583,6.8387,7.9,,,,,5.2274,21.2175,20.0868,20.2837,20.2733,20.0133,21.4053,21.3786,19.1567,20.0415,16201,16169,4777,4776,4725,11405,11395,8535,0,0,0,0,13137,4759,4582,4708,4723,11391,4641,4639,13102,4567
2024,pre_2025,23,9823,5.4337,7.0022,6.8597,7.0979,6.3314,6.5567,7.2032,8.1352,,,,,4.469,21.6606,20.208,20.8975,21.1445,20.741,21.7001,21.9402,17.2549,20.4455,9565,9766,1285,1290,1263,8468,8458,7186,0,0,0,0,8437,1279,1244,1253,1262,8450,1245,1247,8415,1242
2024,pre_2025,24,9564,6.8938,8.0456,6.9261,7.0549,6.2198,6.8208,7.4489,8.6197,,,,,5.4722,21.8185,20.6096,20.9884,21.128,22.2249,23.0195,23.1435,21.1059,20.7208,9447,9456,3188,3197,3154,6252,6240,4477,0,0,0,0,7625,3177,3078,3134,3152,6236,3105,3103,7608,3071
2024,pre_2025,25,21760,7.2621,8.0454,7.2387,7.2845,6.7581,7.1407,7.9272,8.802,,,,,5.8592,22.3799,21.0421,21.8539,21.9019,23.0767,23.1874,23.2267,21.5539,21.0805,21653,21544,10399,10414,10319,11212,11201,8454,0,0,0,0,18627,10378,10103,10286,10318,11199,10227,10227,18578,10089
2024,pre_2025,26,22580,6.9063,7.3091,6.818,6.9715,6.4017,6.8102,7.5049,8.5296,,,,,5.6888,21.5575,20.5705,20.9891,21.1478,21.5262,22.0507,22.1926,20.2963,20.7069,22403,22295,9094,9109,9007,13319,13301,10144,0,0,0,0,19012,9064,8822,8965,9004,13296,8858,8859,18935,8801
2024,pre_2025,27,11749,6.9494,8.1687,7.2211,7.1713,6.8388,7.2784,8.0011,8.7607,,,,,5.8331,22.2831,21.188,21.9612,21.9133,23.4024,23.3914,23.3368,21.4577,21.1241,11594,11643,3795,3802,3760,7888,7882,6197,0,0,0,0,9857,3787,3706,3746,3759,7878,3708,3707,9826,3700
2024,pre_2025,28,38532,6.1707,7.995,6.8507,6.8735,6.3409,6.5814,7.2716,8.3151,,,,,5.0545,21.4207,20.1221,20.8861,20.916,21.8532,22.5139,22.5284,19.67,20.1281,37921,38149,9679,9695,9527,28518,28502,23252,0,0,0,0,32712,9635,9351,9471,9524,28477,9371,9365,32619,9317
2024,pre_2025,29,36729,6.4435,8.0429,6.9506,7.1964,6.4796,6.7661,7.3125,8.1187,,,,,5.3163,21.7947,20.4285,21.0757,21.3318,22.0955,22.6932,22.9322,19.9574,20.6531,36347,36273,9856,9883,9723,26562,26537,24034,0,0,0,0,33522,9816,9434,9660,9720,26519,9475,9474,33410,9409
2024,pre_2025,30,17004,6.5024,7.8779,7.231,7.3301,6.621,6.859,7.6746,8.4902,,,,,5.6566,22.3823,21.1831,21.6761,21.7839,22.4034,22.9536,23.042,20.6302,21.2714,16802,16811,4150,4157,4080,12733,12714,9831,0,0,0,0,13814,4134,3974,4058,4080,12711,3981,3979,13775,3962
2024,pre_2025,31,11189,6.1157,6.7716,6.8018,7.0599,6.4486,6.5639,7.0552,7.9637,,,,,5.2399,21.3628,20.3185,20.7418,21.0068,20.3294,21.3511,21.6067,18.2529,20.5652,11075,11081,2069,2077,2033,9058,9054,8428,0,0,0,0,10341,2063,1951,2018,2031,9039,1986,1985,10317,1946
2024,pre_2025,32,8359,6.0259,6.4791,6.6298,6.7181,5.9556,6.1502,6.8402,7.6667,,,,,4.7321,20.9249,19.8347,20.1581,20.2564,19.4337,20.757,20.8357,17.2953,19.883,8160,8210,2420,2413,2351,5876,5875,5411,0,0,0,0,7702,2401,2294,2339,2350,5861,2296,2296,7654,2276
2024,pre_2025,33,12774,6.5162,7.2539,6.9168,6.9783,6.0677,6.5059,7.0674,7.9547,,,,,5.4087,21.652,20.9543,20.7424,20.8253,20.8493,21.914,21.9305,19.2735,20.9269,12560,12572,3919,3965,3909,8664,8670,7981,0,0,0,0,11745,3897,3730,3841,3906,8652,3798,3798,11683,3713
2024,pre_2025,34,17292,6.2627,6.3824,6.7451,6.7152,5.9748,6.1418,6.6557,7.588,,,,,5.0631,20.9836,20.0363,20.2392,20.2259,19.1035,20.8093,20.7708,17.8947,19.9709,16864,17120,6055,6073,6009,11045,11040,9993,0,0,0,0,15770,6026,5899,5961,6006,11017,5944,5941,15720,5873
2024,pre_2025,35,14354,6.3544,6.9704,6.7239,6.8444,5.7559,6.0987,6.4833,7.3316,,,,,5.5124,21.0838,20.1541,19.9978,20.1247,19.3462,21.5621,21.6761,19.1673,20.2466,14107,14266,5265,5273,5232,8986,8972,7511,0,0,0,0,12626,5256,5108,5216,5232,8966,5196,5197,12603,5102
2024,pre_2025,36,5038,6.1053,6.7183,6.7568,6.7628,6.3143,6.4151,7.0368,7.8287,,,,,4.8561,20.9754,19.8926,20.5085,20.5231,20.1213,21.0179,21.0233,17.8437,19.8874,4877,4968,1535,1528,1496,3441,3431,3034,0,0,0,0,4534,1520,1487,1488,1496,3430,1480,1480,4514,1472
2024,pre_2025,37,19342,6.5289,6.6501,6.847,6.842,6.3404,6.5029,7.0602,8.0142,,,,,5.6543,21.3212,20.9433,20.8218,20.8194,20.0821,21.3907,21.3801,19.026,20.9127,19179,19219,6540,6532,6484,12700,12694,11397,0,0,0,0,17852,6511,6404,6466,6484,12687,6442,6438,17801,6379
2024,pre_2025,38,15201,6.0467,6.4923,6.5514,6.5921,6.1478,6.2675,6.8205,7.7381,,,,,4.94,20.5452,19.7427,20.1045,20.146,19.4102,20.801,20.8345,17.5816,19.7705,14828,15026,4881,4896,4817,10167,10137,9384,0,0,0,0,14216,4860,4752,4786,4817,10122,4752,4752,14166,4739
2024,pre_2025,39,10622,6.3023,6.5861,6.3326,6.6205,6.0099,6.1971,6.8277,7.7324,,,,,4.9859,20.4227,19.6183,19.82,20.1181,19.5672,20.5017,20.7788,17.9628,19.8648,10425,10523,3214,3222,3174,7330,7318,6793,0,0,0,0,9875,3199,3090,3154,3172,7314,3142,3142,9846,3084
